datetime,deviceId,shortDeviceId,rssi,position,weightKg,heightM,batteryPowerV,humidityRhp,temperatureC,pressureKpa,accelerationXg,accelerationYg,accelerationZg
2018-03-07T12:22:38.967Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.56,99.35,1.03,0.34,0.20
2018-03-07T12:22:40.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.57,99.40,1.06,0.45,0.12
2018-03-07T12:22:41.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.56,99.33,0.47,0.32,-0.03
2018-03-07T12:22:42.958Z,d084b52e0d6b,0d6b,-84,crew-a-belt,105,120,12,33,23.55,99.41,1.02,0.31,-0.05
2018-03-07T12:22:43.960Z,d084b52e0d6b,0d6b,-81,crew-a-belt,105,120,12,33,23.56,99.42,0.78,0.53,0.26
2018-03-07T12:22:45.958Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.55,99.38,0.62,0.30,0.11
2018-03-07T12:22:46.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.55,99.37,0.86,0.32,-0.08
2018-03-07T12:22:48.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.54,99.33,1.57,0.47,-0.14
2018-03-07T12:22:49.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.55,99.43,1.28,0.38,-0.13
2018-03-07T12:22:51.964Z,d084b52e0d6b,0d6b,-84,crew-a-belt,105,120,12,33,23.54,99.44,1.18,0.44,-0.07
2018-03-07T12:22:52.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.55,99.40,1.06,0.36,0.08
2018-03-07T12:22:55.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.54,99.42,0.85,0.26,-0.04
2018-03-07T12:22:56.962Z,d084b52e0d6b,0d6b,-80,crew-a-belt,105,120,12,33,23.54,99.43,0.66,0.33,0.07
2018-03-07T12:22:58.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.54,99.45,0.86,0.50,0.00
2018-03-07T12:23:00.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.53,99.42,0.92,0.32,0.10
2018-03-07T12:23:02.967Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.53,99.39,1.34,0.45,-0.03
2018-03-07T12:23:07.967Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.53,99.44,0.91,0.63,0.45
2018-03-07T12:23:10.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.52,99.41,0.90,0.40,0.32
2018-03-07T12:23:11.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.51,99.38,0.55,0.24,0.06
2018-03-07T12:23:13.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.52,99.38,1.07,0.35,0.17
2018-03-07T12:23:21.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.51,99.37,0.57,0.33,0.18
2018-03-07T12:23:25.958Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.50,99.38,0.56,0.31,-0.10
2018-03-07T12:23:27.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.49,99.36,0.59,0.28,0.08
2018-03-07T12:23:31.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.49,99.33,0.59,0.30,0.16
2018-03-07T12:23:32.966Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.49,99.32,0.70,0.40,0.25
2018-03-07T12:23:33.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.49,99.40,1.82,0.54,0.50
2018-03-07T12:23:34.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.49,99.42,0.73,0.37,-0.02
2018-03-07T12:23:35.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.48,99.34,1.40,0.56,0.24
2018-03-07T12:23:36.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.47,99.44,0.81,0.30,0.14
2018-03-07T12:23:37.966Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.48,99.36,0.60,0.35,0.22
2018-03-07T12:23:38.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.48,99.41,0.94,0.33,-0.06
2018-03-07T12:23:40.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.48,99.36,1.62,0.87,0.10
2018-03-07T12:23:41.966Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.47,99.32,1.48,0.63,0.38
2018-03-07T12:23:45.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.47,99.37,1.32,0.63,0.18
2018-03-07T12:23:48.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.47,99.42,0.62,0.32,-0.04
2018-03-07T12:23:51.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.46,99.31,1.06,0.52,-0.02
2018-03-07T12:23:53.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.45,99.36,1.17,0.41,-0.20
2018-03-07T12:23:55.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.45,99.34,1.03,0.25,-0.18
2018-03-07T12:24:00.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.45,99.39,0.65,0.39,0.16
2018-03-07T12:24:01.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.45,99.40,0.94,0.39,0.27
2018-03-07T12:24:03.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.43,99.37,0.77,0.50,0.54
2018-03-07T12:24:04.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.43,99.31,1.72,0.76,0.32
2018-03-07T12:24:08.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.43,99.35,0.61,0.32,0.02
2018-03-07T12:24:13.968Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.42,99.36,1.27,0.45,-0.06
2018-03-07T12:24:14.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.43,99.38,0.72,0.34,0.05
2018-03-07T12:24:18.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.42,99.28,1.42,0.48,0.04
2018-03-07T12:24:19.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.42,99.40,1.08,0.35,0.00
2018-03-07T12:24:21.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.41,99.31,0.56,0.34,0.07
2018-03-07T12:24:23.966Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.41,99.37,0.99,0.44,0.02
2018-03-07T12:24:26.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.39,99.35,1.33,0.46,0.16
2018-03-07T12:24:27.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.40,99.34,0.32,0.24,-0.02
2018-03-07T12:24:28.967Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.40,99.36,0.81,0.48,0.29
2018-03-07T12:24:30.967Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.40,99.35,0.59,0.24,0.14
2018-03-07T12:24:32.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.39,99.27,0.96,0.42,0.09
2018-03-07T12:24:33.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.40,99.28,1.17,0.48,0.00
2018-03-07T12:24:37.967Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.38,99.31,0.59,0.18,-0.06
2018-03-07T12:24:38.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.38,99.27,0.85,0.54,0.14
2018-03-07T12:24:40.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.39,99.37,0.45,0.32,0.39
2018-03-07T12:24:44.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.37,99.31,1.02,0.39,-0.08
2018-03-07T12:24:46.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.37,99.33,0.52,0.31,-0.03
2018-03-07T12:24:48.966Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.37,99.31,0.92,0.46,0.14
2018-03-07T12:24:51.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.37,99.31,1.01,0.48,0.13
2018-03-07T12:24:52.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.37,99.34,0.99,0.46,0.38
2018-03-07T12:24:53.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.36,99.34,0.95,0.36,0.28
2018-03-07T12:24:54.966Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.36,99.33,0.84,0.47,0.12
2018-03-07T12:24:55.967Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.36,99.31,1.01,0.38,0.18
2018-03-07T12:24:57.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.35,99.30,0.85,0.46,0.09
2018-03-07T12:24:58.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.35,99.27,1.07,0.47,0.28
2018-03-07T12:24:59.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.35,99.27,0.42,0.38,0.10
2018-03-07T12:25:02.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.34,99.35,0.84,0.40,0.16
2018-03-07T12:25:03.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.34,99.32,0.78,0.35,0.24
2018-03-07T12:25:04.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.34,99.34,0.92,0.23,-0.23
2018-03-07T12:25:05.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.33,99.30,1.08,0.45,0.08
2018-03-07T12:25:06.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.34,99.36,0.83,0.18,0.04
2018-03-07T12:25:07.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.33,99.23,0.82,0.27,-0.00
2018-03-07T12:25:08.958Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.33,99.23,0.94,0.48,0.30
2018-03-07T12:25:10.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.33,99.30,1.21,0.36,0.04
2018-03-07T12:25:14.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.33,99.30,0.35,0.26,-0.04
2018-03-07T12:25:17.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.31,99.34,0.79,0.26,0.12
2018-03-07T12:25:27.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.30,99.29,0.48,0.29,0.09
2018-03-07T12:25:28.956Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.30,99.23,0.78,0.38,0.12
2018-03-07T12:25:31.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.29,99.29,0.59,0.21,0.04
2018-03-07T12:25:33.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.30,99.32,0.62,0.25,0.20
2018-03-07T12:25:35.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.29,99.33,1.03,0.44,0.14
2018-03-07T12:25:39.958Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.30,99.34,0.96,0.48,0.22
2018-03-07T12:25:40.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.28,99.36,0.98,0.49,0.22
2018-03-07T12:25:42.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.28,99.32,0.99,0.34,0.02
2018-03-07T12:25:43.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.29,99.31,0.74,0.46,0.10
2018-03-07T12:25:44.956Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.27,99.37,0.74,0.45,0.24
2018-03-07T12:25:46.966Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.27,99.34,0.74,0.33,-0.16
2018-03-07T12:25:48.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.27,99.37,0.89,0.33,0.05
2018-03-07T12:25:49.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.27,99.37,0.88,0.32,0.18
2018-03-07T12:25:52.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.27,99.28,1.18,0.36,0.06
2018-03-07T12:25:54.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.26,99.35,1.00,0.40,0.06
2018-03-07T12:25:56.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.27,99.39,1.02,0.29,0.01
2018-03-07T12:25:58.966Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.26,99.28,0.92,0.39,0.31
2018-03-07T12:26:01.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.26,99.32,0.85,0.26,0.12
2018-03-07T12:26:06.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.25,99.32,0.78,0.30,0.05
2018-03-07T12:26:07.958Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.25,99.36,0.92,0.31,0.10
2018-03-07T12:26:10.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.24,99.30,0.86,0.41,0.30
2018-03-07T12:26:12.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.24,99.29,0.96,0.35,-0.06
2018-03-07T12:26:13.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.34,1.14,0.44,0.12
2018-03-07T12:26:16.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.24,99.34,0.89,0.34,0.14
2018-03-07T12:26:19.956Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.34,0.93,0.28,-0.06
2018-03-07T12:26:21.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.34,0.95,0.41,0.08
2018-03-07T12:26:22.956Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.36,0.93,0.34,-0.06
2018-03-07T12:26:23.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.31,0.90,0.36,0.19
2018-03-07T12:26:24.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.35,0.88,0.24,-0.04
2018-03-07T12:26:25.956Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.32,0.74,0.26,0.05
2018-03-07T12:26:26.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.30,0.94,0.31,0.08
2018-03-07T12:26:28.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.35,1.03,0.40,0.04
2018-03-07T12:26:31.966Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.22,99.31,0.78,0.26,-0.16
2018-03-07T12:26:32.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.22,99.25,0.85,0.32,-0.06
2018-03-07T12:26:35.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.22,99.28,0.91,0.37,0.23
2018-03-07T12:26:36.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.22,99.23,1.00,0.42,0.09
2018-03-07T12:26:37.965Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.22,99.33,0.88,0.35,-0.11
2018-03-07T12:26:38.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.22,99.37,0.87,0.34,0.06
2018-03-07T12:26:40.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.21,99.35,0.90,0.36,0.18
2018-03-07T12:26:43.958Z,d084b52e0d6b,0d6b,-85,crew-a-belt,105,120,12,33,23.21,99.30,0.82,0.43,0.09
2018-03-07T12:26:44.966Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.21,99.33,0.95,0.35,-0.02
2018-03-07T12:26:45.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.33,1.04,0.40,0.10
2018-03-07T12:26:46.956Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.21,99.28,1.04,0.34,0.03
2018-03-07T12:26:47.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.21,99.35,0.89,0.38,0.08
2018-03-07T12:26:49.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.21,99.33,0.85,0.36,0.02
2018-03-07T12:26:52.955Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.31,1.03,0.35,0.18
2018-03-07T12:26:53.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.28,0.76,0.27,-0.01
2018-03-07T12:26:58.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.34,0.87,0.35,0.11
2018-03-07T12:26:59.968Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.37,0.89,0.49,0.20
2018-03-07T12:27:01.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.19,99.31,0.61,0.34,0.15
2018-03-07T12:27:02.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.31,0.62,0.33,0.06
2018-03-07T12:27:03.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.35,1.16,0.39,0.08
2018-03-07T12:27:05.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.26,0.76,0.28,0.08
2018-03-07T12:27:06.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.33,0.84,0.32,0.04
2018-03-07T12:27:07.957Z,d084b52e0d6b,0d6b,-84,crew-a-belt,105,120,12,33,23.20,99.27,1.06,0.42,-0.20
2018-03-07T12:27:08.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.19,99.32,1.08,0.43,0.10
2018-03-07T12:27:10.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.31,0.57,0.32,0.03
2018-03-07T12:27:11.956Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.19,99.24,0.60,0.30,0.10
2018-03-07T12:27:14.955Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.30,0.89,0.36,0.10
2018-03-07T12:27:15.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.19,99.33,0.76,0.28,0.26
2018-03-07T12:27:16.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.31,1.00,0.34,0.04
2018-03-07T12:27:18.959Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.27,0.84,0.43,0.12
2018-03-07T12:27:19.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.19,99.28,0.94,0.32,0.08
2018-03-07T12:27:20.964Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.18,99.36,0.98,0.39,0.03
2018-03-07T12:27:25.961Z,d084b52e0d6b,0d6b,-84,crew-a-belt,105,120,12,33,23.19,99.31,0.88,0.39,-0.06
2018-03-07T12:27:29.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.19,99.32,1.09,0.40,-0.03
2018-03-07T12:27:30.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.33,0.98,0.34,0.22
2018-03-07T12:27:31.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.31,0.99,0.30,-0.04
2018-03-07T12:27:32.956Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.31,0.98,0.41,0.20
2018-03-07T12:27:34.958Z,d084b52e0d6b,0d6b,-85,crew-a-belt,105,120,12,33,23.19,99.30,0.83,0.36,0.09
2018-03-07T12:27:37.958Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.19,99.32,1.07,0.38,0.10
2018-03-07T12:27:40.962Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.32,0.86,0.30,0.11
2018-03-07T12:27:42.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.32,1.10,0.25,0.09
2018-03-07T12:27:44.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.29,0.86,0.30,0.04
2018-03-07T12:27:45.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.34,0.93,0.30,0.09
2018-03-07T12:27:48.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.20,0.82,0.34,-0.06
2018-03-07T12:27:50.961Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.20,99.40,0.82,0.34,0.01
2018-03-07T12:27:56.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.21,99.37,0.96,0.41,0.00
2018-03-07T12:27:57.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.21,99.36,0.89,0.39,0.06
2018-03-07T12:27:58.960Z,d084b52e0d6b,0d6b,-85,crew-a-belt,105,120,12,33,23.20,99.38,0.99,0.40,0.03
2018-03-07T12:27:59.954Z,d084b52e0d6b,0d6b,-84,crew-a-belt,105,120,12,33,23.20,99.37,0.91,0.37,0.02
2018-03-07T12:28:00.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.21,99.37,0.89,0.40,0.06
2018-03-07T12:28:02.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.21,99.38,0.99,0.38,0.03
2018-03-07T12:28:03.960Z,d084b52e0d6b,0d6b,-85,crew-a-belt,105,120,12,33,23.21,99.38,0.96,0.40,-0.00
2018-03-07T12:28:04.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.21,99.33,1.02,0.46,0.11
2018-03-07T12:28:06.959Z,d084b52e0d6b,0d6b,-80,crew-a-belt,105,120,12,33,23.23,99.32,0.92,0.35,-0.02
2018-03-07T12:28:07.956Z,d084b52e0d6b,0d6b,-85,crew-a-belt,105,120,12,33,23.21,99.32,0.93,0.38,-0.00
2018-03-07T12:28:11.963Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.31,0.92,0.37,0.06
2018-03-07T12:28:13.956Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.37,0.92,0.21,0.08
2018-03-07T12:28:18.957Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.38,0.97,0.38,-0.02
2018-03-07T12:28:21.964Z,d084b52e0d6b,0d6b,-85,crew-a-belt,105,120,12,33,23.23,99.38,0.94,0.38,0.04
2018-03-07T12:28:22.960Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.23,99.37,1.03,0.28,0.14
2018-03-07T12:28:25.956Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.24,99.35,0.97,0.32,0.00
2018-03-07T12:28:28.958Z,d084b52e0d6b,0d6b,-86,crew-a-belt,105,120,12,33,23.24,99.38,0.96,0.34,0.03
2018-03-07T12:28:30.961Z,d084b52e0d6b,0d6b,-85,crew-a-belt,105,120,12,33,23.24,99.38,0.87,0.45,0.15
2018-03-07T12:28:32.963Z,d084b52e0d6b,0d6b,-72,crew-a-belt,105,120,12,33,23.24,99.40,0.96,0.33,0.05
2018-03-07T12:28:33.963Z,d084b52e0d6b,0d6b,-77,crew-a-belt,105,120,12,33,23.25,99.37,0.98,0.34,-0.02
2018-03-07T12:28:34.957Z,d084b52e0d6b,0d6b,-77,crew-a-belt,105,120,12,33,23.25,99.39,0.96,0.32,0.01
2018-03-07T12:28:35.953Z,d084b52e0d6b,0d6b,-78,crew-a-belt,105,120,12,33,23.25,99.38,0.93,0.34,-0.02
2018-03-07T12:28:36.964Z,d084b52e0d6b,0d6b,-72,crew-a-belt,105,120,12,33,23.26,99.40,0.94,0.38,0.05
2018-03-07T12:28:38.962Z,d084b52e0d6b,0d6b,-76,crew-a-belt,105,120,12,33,23.25,99.37,0.91,0.47,0.03
2018-03-07T12:28:39.958Z,d084b52e0d6b,0d6b,-71,crew-a-belt,105,120,12,33,23.25,99.40,0.89,0.43,0.10
2018-03-07T12:28:41.953Z,d084b52e0d6b,0d6b,-67,crew-a-belt,105,120,12,33,23.26,99.40,1.02,0.33,-0.12
2018-03-07T12:28:42.959Z,d084b52e0d6b,0d6b,-72,crew-a-belt,105,120,12,33,23.26,99.33,1.09,0.33,0.02
2018-03-07T12:28:43.957Z,d084b52e0d6b,0d6b,-70,crew-a-belt,105,120,12,33,23.25,99.35,0.89,0.46,0.18
2018-03-07T12:28:44.954Z,d084b52e0d6b,0d6b,-72,crew-a-belt,105,120,12,33,23.25,99.40,0.94,0.34,0.02
2018-03-07T12:28:46.957Z,d084b52e0d6b,0d6b,-72,crew-a-belt,105,120,12,33,23.26,99.37,0.99,0.54,0.08
2018-03-07T12:28:47.953Z,d084b52e0d6b,0d6b,-76,crew-a-belt,105,120,12,33,23.26,99.37,0.91,0.38,0.31
2018-03-07T12:28:48.961Z,d084b52e0d6b,0d6b,-72,crew-a-belt,105,120,12,33,23.27,99.39,0.95,0.39,0.08
2018-03-07T12:28:49.961Z,d084b52e0d6b,0d6b,-73,crew-a-belt,105,120,12,33,23.27,99.40,0.99,0.33,0.06
2018-03-07T12:28:50.958Z,d084b52e0d6b,0d6b,-65,crew-a-belt,105,120,12,33,23.26,99.52,0.97,0.39,0.05
2018-03-07T12:28:51.963Z,d084b52e0d6b,0d6b,-71,crew-a-belt,105,120,12,33,23.27,99.39,0.88,0.34,0.12
2018-03-07T12:28:53.961Z,d084b52e0d6b,0d6b,-71,crew-a-belt,105,120,12,33,23.27,99.40,1.02,0.35,0.04
2018-03-07T12:28:56.953Z,d084b52e0d6b,0d6b,-66,crew-a-belt,105,120,12,33,23.28,99.44,0.93,0.34,0.10
2018-03-07T12:28:58.958Z,d084b52e0d6b,0d6b,-80,crew-a-belt,105,120,12,33,23.28,99.45,0.97,0.31,0.13
2018-03-07T12:28:59.958Z,d084b52e0d6b,0d6b,-71,crew-a-belt,105,120,12,33,23.29,99.45,0.96,0.28,0.10
